Date,Open,High,Low,Close,Adj Close,Volume
2018-08-03,281.000000,284.200012,279.100006,281.299988,281.299988,9300
2018-08-06,280.799988,284.000000,280.299988,283.100006,283.100006,7100
2018-08-07,280.799988,291.799988,280.299988,290.899994,290.899994,4700
2018-08-08,298.100006,301.899994,297.399994,300.399994,300.399994,11700
2018-08-09,301.100006,303.299988,298.000000,301.600006,301.600006,9400
2018-08-10,295.700012,301.000000,295.399994,300.200012,300.200012,6400
2018-08-13,295.899994,299.899994,295.899994,298.600006,298.600006,5900
2018-08-14,301.700012,306.000000,301.700012,303.500000,303.500000,5100
2018-08-15,301.799988,303.100006,300.100006,300.799988,300.799988,4500
2018-08-16,301.600006,301.600006,291.100006,294.000000,294.000000,7400
2018-08-17,301.299988,304.299988,300.000000,301.200012,301.200012,5500
2018-08-20,298.799988,299.799988,296.799988,298.899994,298.899994,6900
2018-08-21,301.200012,304.500000,298.399994,303.799988,303.799988,10100
2018-08-22,299.299988,301.000000,298.200012,298.799988,298.799988,2000
2018-08-23,298.700012,303.100006,296.100006,301.200012,301.200012,3400
2018-08-24,295.799988,297.100006,292.100006,292.799988,292.799988,9400
2018-08-27,286.200012,287.399994,282.899994,283.299988,283.299988,7900
2018-08-28,280.799988,281.399994,276.700012,278.899994,278.899994,6000
2018-08-29,280.600006,283.700012,276.500000,282.899994,282.899994,5500
2018-08-30,285.299988,286.100006,278.100006,285.399994,285.399994,6000
2018-08-31,292.399994,294.000000,290.500000,291.799988,291.799988,7300
2018-09-04,277.600006,282.200012,270.399994,271.000000,271.000000,9000
2018-09-05,271.799988,272.600006,265.000000,266.799988,266.799988,5000
2018-09-06,265.700012,266.399994,261.200012,263.600006,263.600006,4500
2018-09-07,260.799988,263.000000,260.000000,262.700012,262.700012,5400
2018-09-10,258.000000,267.200012,257.700012,265.899994,265.899994,5300
2018-09-11,264.000000,270.600006,262.000000,269.399994,269.399994,6800
2018-09-12,273.200012,274.500000,267.000000,267.700012,267.700012,5400
2018-09-13,270.100006,271.399994,263.399994,263.700012,263.700012,4300
2018-09-14,258.899994,259.000000,254.600006,255.000000,255.000000,11900
2018-09-17,258.500000,263.000000,258.000000,260.100006,260.100006,6000
2018-09-18,263.399994,282.500000,263.399994,279.700012,279.700012,18900
2018-09-19,281.899994,283.600006,277.899994,278.000000,278.000000,5400
2018-09-20,283.399994,296.799988,279.200012,292.100006,292.100006,10300
2018-09-21,295.100006,298.500000,294.700012,297.899994,297.899994,15200
2018-09-24,300.100006,309.500000,300.100006,308.899994,308.899994,12800
2018-09-25,307.799988,314.500000,307.700012,312.200012,312.200012,9900
2018-09-26,310.899994,314.399994,295.500000,297.799988,297.799988,14500
2018-09-27,303.200012,323.500000,303.000000,312.600006,312.600006,11300
2018-09-28,303.299988,304.299988,297.299988,302.700012,302.700012,5000
2018-10-01,314.000000,324.600006,314.000000,323.500000,323.500000,10300
2018-10-02,325.899994,341.399994,324.299988,333.899994,333.899994,26200
2018-10-03,340.700012,355.299988,340.500000,353.000000,353.000000,17500
2018-10-04,352.700012,352.899994,328.000000,339.200012,339.200012,19900
2018-10-05,343.399994,343.500000,323.700012,332.100006,332.100006,20100
2018-10-08,350.899994,360.799988,350.299988,356.100006,356.100006,22900
2018-10-09,358.500000,363.000000,351.600006,360.600006,360.600006,12000
2018-10-10,371.500000,377.500000,357.299988,359.000000,359.000000,10000
2018-10-11,347.299988,356.000000,341.299988,354.600006,354.600006,14400
2018-10-12,352.200012,352.200012,338.000000,339.600006,339.600006,8900
2018-10-15,354.899994,361.100006,351.200012,360.399994,360.399994,8300
2018-10-16,357.899994,362.399994,352.600006,356.799988,356.799988,6900
2018-10-17,364.299988,372.500000,357.700012,371.399994,371.399994,10800
2018-10-18,359.000000,359.799988,344.399994,351.399994,351.399994,15500
2018-10-19,348.000000,359.100006,348.000000,355.399994,355.399994,19600
2018-10-22,340.500000,346.100006,335.399994,336.399994,336.399994,15200
2018-10-23,346.000000,355.299988,344.500000,350.600006,350.600006,16400
2018-10-24,354.600006,354.600006,336.399994,342.399994,342.399994,4000
2018-10-25,340.899994,347.799988,333.500000,338.799988,338.799988,9500
2018-10-26,326.100006,342.200012,323.399994,341.899994,341.899994,6000
2018-10-29,320.899994,332.700012,319.299988,329.600006,329.600006,7900
2018-10-30,340.700012,341.600006,324.500000,332.100006,332.100006,6200
2018-10-31,336.200012,346.500000,331.200012,344.799988,344.799988,12400
2018-11-01,343.000000,345.600006,332.500000,337.000000,337.000000,4500
2018-11-02,324.000000,347.200012,324.000000,343.000000,343.000000,14700
2018-11-05,391.700012,398.200012,382.000000,394.700012,394.700012,19600
2018-11-06,397.399994,401.100006,392.799988,394.700012,394.700012,14100
2018-11-07,392.000000,396.500000,385.000000,389.299988,389.299988,7700
2018-11-08,393.700012,397.000000,385.299988,395.399994,395.399994,11500
2018-11-09,418.600006,452.000000,418.600006,428.899994,428.899994,27500
2018-11-12,445.000000,469.000000,436.000000,469.000000,469.000000,23100
2018-11-13,485.000000,530.299988,485.000000,518.099976,518.099976,57900
2018-11-14,606.000000,736.799988,600.000000,719.599976,719.599976,76200
2018-11-15,572.900024,581.700012,439.799988,443.000000,443.000000,47200
2018-11-16,495.000000,552.900024,486.100006,548.900024,548.900024,41700
2018-11-19,588.200012,651.299988,569.700012,599.500000,599.500000,56800
2018-11-20,573.700012,596.200012,512.500000,583.400024,583.400024,43400
2018-11-21,601.000000,637.000000,558.000000,570.099976,570.099976,16800
2018-11-23,559.799988,596.500000,558.700012,570.000000,570.000000,4000
2018-11-26,487.100006,528.200012,483.600006,515.299988,515.299988,21300
2018-11-27,499.000000,533.700012,485.600006,504.000000,504.000000,11000
2018-11-28,554.000000,626.000000,540.000000,612.000000,612.000000,28200
2018-11-29,584.400024,610.000000,556.599976,589.000000,589.000000,26600
2018-11-30,592.799988,606.299988,562.500000,598.400024,598.400024,15800
2018-12-03,523.400024,540.000000,505.600006,526.900024,526.900024,16800
2018-12-04,572.900024,579.099976,553.000000,562.900024,562.900024,13200
2018-12-06,517.900024,539.299988,509.500000,533.099976,533.099976,15500
2018-12-07,539.900024,580.900024,539.099976,566.299988,566.299988,24200
2018-12-10,560.599976,597.599976,548.000000,562.700012,562.700012,15500
2018-12-11,548.200012,548.200012,525.000000,532.200012,532.200012,9900
2018-12-12,490.100006,502.799988,473.600006,478.700012,478.700012,14100
2018-12-13,512.000000,516.400024,470.000000,483.100006,483.100006,14300
2018-12-14,442.899994,446.000000,414.600006,414.799988,414.799988,16100
2018-12-17,391.700012,391.700012,346.100006,355.399994,355.399994,16500
2018-12-18,379.399994,405.500000,373.299988,398.500000,398.500000,15200
2018-12-19,358.000000,397.799988,350.000000,389.100006,389.100006,15800
2018-12-20,407.700012,410.100006,363.200012,383.700012,383.700012,11900
2018-12-21,379.399994,402.700012,369.600006,379.700012,379.700012,25100
2018-12-24,348.000000,358.000000,343.100006,354.899994,354.899994,12900
2018-12-26,328.700012,344.700012,320.000000,332.299988,332.299988,14500
2018-12-27,331.500000,355.600006,324.000000,343.799988,343.799988,14200
2018-12-28,321.500000,330.000000,306.899994,313.399994,313.399994,15700
2018-12-31,284.000000,284.100006,251.100006,258.200012,258.200012,19000
2019-01-02,250.399994,260.500000,247.899994,251.000000,251.000000,17800
2019-01-03,247.000000,250.000000,239.899994,244.199997,244.199997,10100
2019-01-04,253.800003,262.500000,242.300003,258.799988,258.799988,11100
2019-01-07,251.199997,258.399994,248.699997,251.800003,251.800003,8500
2019-01-08,263.899994,265.799988,249.800003,253.399994,253.399994,14000
2019-01-09,250.600006,256.200012,246.800003,254.399994,254.399994,9100
2019-01-10,257.399994,261.000000,245.500000,250.000000,250.000000,11400
2019-01-11,258.000000,279.000000,255.699997,274.000000,274.000000,19200
2019-01-14,305.000000,334.000000,305.000000,329.799988,329.799988,43700
2019-01-15,329.700012,334.600006,313.899994,317.399994,317.399994,25500
2019-01-16,344.200012,346.799988,297.799988,307.600006,307.600006,29500
2019-01-17,326.799988,327.700012,303.500000,309.000000,309.000000,17600
2019-01-18,289.100006,322.600006,288.799988,311.100006,311.100006,43500
2019-01-22,282.700012,288.200012,267.700012,271.299988,271.299988,41700
2019-01-23,278.700012,280.700012,255.000000,264.799988,264.799988,27500
2019-01-24,273.000000,281.399994,267.500000,277.799988,277.799988,22800
2019-01-25,267.600006,288.899994,267.500000,286.000000,286.000000,15600
2019-01-28,253.600006,257.799988,246.899994,251.699997,251.699997,27700
2019-01-29,242.899994,256.799988,240.800003,253.800003,253.800003,16000
2019-01-30,249.300003,252.399994,245.000000,247.600006,247.600006,16500
2019-01-31,250.000000,250.000000,237.000000,242.399994,242.399994,32700
2019-02-01,235.000000,237.600006,224.300003,226.399994,226.399994,29200
2019-02-04,215.600006,218.600006,212.600006,214.199997,214.199997,19800
2019-02-05,216.199997,220.500000,212.600006,217.600006,217.600006,14900
2019-02-06,214.600006,219.199997,211.800003,215.600006,215.600006,12200
2019-02-07,208.399994,208.600006,195.300003,198.600006,198.600006,30800
2019-02-08,201.100006,205.199997,196.600006,204.500000,204.500000,11800
2019-02-11,217.500000,218.000000,208.899994,210.100006,210.100006,20700
2019-02-12,210.100006,217.300003,209.100006,212.899994,212.899994,10000
2019-02-13,203.399994,208.399994,201.500000,204.800003,204.800003,10300
2019-02-14,204.000000,205.500000,200.000000,200.399994,200.399994,11900
2019-02-15,204.500000,207.399994,200.500000,206.800003,206.800003,13800
2019-02-19,207.199997,213.300003,206.500000,212.000000,212.000000,12000
2019-02-20,214.899994,215.500000,208.300003,210.000000,210.000000,15500
2019-02-21,213.800003,217.500000,211.899994,217.199997,217.199997,16800
2019-02-22,214.500000,220.199997,214.300003,216.600006,216.600006,11300
2019-02-25,225.300003,230.800003,222.100006,229.500000,229.500000,27300
2019-02-26,232.600006,233.100006,222.100006,223.800003,223.800003,6600
2019-02-27,222.899994,228.800003,221.399994,228.699997,228.699997,4100
2019-02-28,232.699997,233.000000,225.300003,228.100006,228.100006,4400
2019-03-01,236.600006,237.000000,232.100006,234.000000,234.000000,11700
2019-03-04,233.300003,236.500000,231.399994,234.399994,234.399994,7700
2019-03-05,235.800003,239.899994,233.000000,239.600006,239.600006,4000
2019-03-06,236.000000,237.199997,230.899994,234.000000,234.000000,25700
2019-03-07,234.800003,237.600006,230.899994,237.100006,237.100006,8900
2019-03-08,238.000000,239.100006,236.000000,236.199997,236.199997,6700
2019-03-11,226.600006,226.600006,222.199997,223.300003,223.300003,8400
2019-03-12,223.199997,226.699997,221.300003,226.699997,226.699997,4200
2019-03-13,227.800003,231.699997,227.800003,230.800003,230.800003,3700
2019-03-14,233.399994,235.100006,231.300003,233.600006,233.600006,5700
2019-03-15,230.800003,230.800003,225.000000,225.500000,225.500000,21100
2019-03-18,230.800003,235.000000,230.600006,233.500000,233.500000,8000
2019-03-19,235.600006,237.000000,233.800003,234.500000,234.500000,2300
2019-03-20,231.800003,231.800003,227.899994,231.399994,231.399994,4400
2019-03-21,227.399994,229.600006,225.500000,229.300003,229.300003,2100
2019-03-22,221.800003,221.800003,218.899994,220.699997,220.699997,7600
2019-03-25,217.699997,222.399994,217.399994,220.600006,220.600006,5800
2019-03-26,219.199997,220.000000,216.199997,217.000000,217.000000,3300
2019-03-27,209.899994,213.699997,207.699997,212.800003,212.800003,8200
2019-03-28,213.500000,214.500000,210.600006,212.399994,212.399994,5200
2019-03-29,206.899994,208.100006,202.899994,204.199997,204.199997,9900
2019-04-01,208.800003,213.699997,208.699997,209.600006,209.600006,7700
2019-04-02,209.300003,209.300003,205.199997,207.399994,207.399994,4500
2019-04-03,205.399994,206.600006,202.800003,205.000000,205.000000,5500
2019-04-04,204.899994,205.600006,199.199997,199.899994,199.899994,10400
2019-04-05,201.000000,204.600006,201.000000,204.600006,204.600006,5300
2019-04-08,207.399994,212.000000,207.000000,210.300003,210.300003,7300
2019-04-09,207.399994,210.100006,206.500000,209.800003,209.800003,6200
2019-04-10,208.199997,211.100006,207.899994,208.600006,208.600006,2700
2019-04-11,206.600006,208.899994,202.300003,204.699997,204.699997,15900
2019-04-12,205.199997,205.500000,201.899994,202.199997,202.199997,6000
2019-04-15,196.199997,197.000000,193.000000,193.500000,193.500000,18500
2019-04-16,193.699997,193.800003,190.899994,191.399994,191.399994,6700
2019-04-17,186.199997,186.600006,181.899994,182.199997,182.199997,17500
2019-04-18,181.500000,182.899994,178.199997,179.300003,179.300003,13300
2019-04-22,182.800003,183.399994,181.000000,182.300003,182.300003,10200
2019-04-23,177.100006,177.100006,172.899994,173.600006,173.600006,14200
2019-04-24,175.600006,176.399994,173.100006,174.100006,174.100006,6700
2019-04-25,174.500000,181.100006,171.100006,178.899994,178.899994,9000
2019-04-26,183.800003,186.699997,183.000000,184.600006,184.600006,14800
2019-04-29,183.600006,185.899994,179.500000,185.600006,185.600006,5800
2019-04-30,185.500000,185.500000,181.399994,182.100006,182.100006,5300
2019-05-01,186.600006,188.500000,185.699997,187.199997,187.199997,7700
2019-05-02,183.199997,184.699997,179.800003,182.199997,182.199997,14500
2019-05-03,180.000000,181.199997,177.800003,178.899994,178.899994,21200
2019-05-06,175.500000,176.899994,173.000000,174.500000,174.500000,9100
2019-05-07,176.399994,178.000000,175.000000,176.399994,176.399994,5400
2019-05-08,181.899994,186.199997,181.899994,185.199997,185.199997,10200
2019-05-09,182.500000,183.699997,179.100006,183.000000,183.000000,5600
2019-05-10,182.500000,190.800003,182.500000,187.500000,187.500000,8600
2019-05-13,190.300003,190.800003,185.399994,186.800003,186.800003,4900
2019-05-14,190.600006,192.100006,188.899994,190.800003,190.800003,8400
2019-05-15,188.199997,188.199997,183.699997,184.699997,184.699997,4800
2019-05-16,187.899994,190.100006,185.199997,189.300003,189.300003,8800
2019-05-17,189.899994,191.699997,187.199997,187.600006,187.600006,8200
2019-05-20,194.000000,196.600006,192.199997,192.500000,192.500000,8200
2019-05-21,189.500000,189.500000,184.300003,185.500000,185.500000,9900
2019-05-22,180.600006,180.699997,172.899994,174.399994,174.399994,15200
2019-05-23,175.800003,178.899994,173.000000,177.800003,177.800003,8300
2019-05-24,175.000000,181.600006,173.000000,180.100006,180.100006,5600
2019-05-28,173.699997,177.399994,173.600006,176.699997,176.699997,5500
2019-05-29,183.699997,185.100006,180.800003,181.899994,181.899994,11500
2019-05-30,177.100006,177.100006,170.000000,173.399994,173.399994,16700
2019-05-31,165.500000,166.699997,158.000000,159.500000,159.500000,26400
2019-06-03,157.199997,157.199997,150.000000,152.699997,152.699997,25700
2019-06-04,151.800003,156.699997,151.800003,155.000000,155.000000,9700
2019-06-05,151.699997,152.600006,146.600006,149.100006,149.100006,11900
2019-06-06,147.500000,150.899994,140.500000,143.899994,143.899994,17900
2019-06-07,143.500000,146.000000,140.500000,144.800003,144.800003,6500
2019-06-10,144.399994,147.399994,144.000000,146.600006,146.600006,7900
2019-06-11,144.699997,152.500000,144.300003,151.500000,151.500000,14700
2019-06-12,150.199997,151.000000,148.000000,149.100006,149.100006,3900
2019-06-13,147.399994,148.800003,142.899994,143.699997,143.699997,16700
2019-06-14,146.399994,151.800003,145.600006,150.899994,150.899994,11200
2019-06-17,151.000000,151.000000,146.899994,148.399994,148.399994,6100
2019-06-18,145.399994,146.500000,139.800003,141.399994,141.399994,29200
2019-06-19,143.199997,143.699997,134.000000,135.600006,135.600006,22200
2019-06-20,135.800003,136.699997,119.400002,125.300003,125.300003,104900
2019-06-21,123.199997,125.099998,121.599998,123.400002,123.400002,28400
2019-06-24,130.300003,137.000000,129.100006,135.399994,135.399994,44200
2019-06-25,133.600006,137.100006,130.199997,133.500000,133.500000,12300
2019-06-26,134.100006,138.100006,132.699997,134.100006,134.100006,10700
2019-06-27,134.899994,142.199997,134.899994,140.300003,140.300003,22400
2019-06-28,144.600006,145.500000,138.600006,139.199997,139.199997,21200
2019-07-01,133.000000,134.300003,127.900002,132.800003,132.800003,28100
2019-07-02,134.300003,134.500000,129.899994,130.500000,130.500000,14200
2019-07-03,134.800003,135.500000,131.300003,135.000000,135.000000,10000
2019-07-05,147.100006,153.899994,146.899994,149.899994,149.899994,45800
2019-07-08,149.100006,151.699997,146.000000,151.699997,151.699997,21200
2019-07-09,150.899994,155.699997,148.699997,153.500000,153.500000,15200
2019-07-10,159.600006,162.199997,154.500000,157.100006,157.100006,23800
2019-07-11,159.000000,161.699997,149.899994,151.000000,151.000000,29400
2019-07-12,157.899994,160.000000,155.699997,157.300003,157.300003,13100
2019-07-15,152.300003,153.300003,147.300003,150.100006,150.100006,34600
2019-07-16,141.100006,142.000000,137.100006,139.899994,139.899994,42300
2019-07-17,139.399994,142.000000,135.500000,138.300003,138.300003,31500
2019-07-18,139.399994,142.300003,133.000000,135.500000,135.500000,34100
2019-07-19,132.199997,132.600006,130.100006,131.800003,131.800003,28900
2019-07-22,135.000000,139.899994,134.699997,138.699997,138.699997,20500
2019-07-23,137.000000,139.100006,135.800003,136.000000,136.000000,9700
2019-07-24,132.000000,132.000000,126.699997,128.699997,128.699997,29800
2019-07-25,131.300003,133.199997,128.699997,130.199997,130.199997,20500
2019-07-26,123.500000,124.699997,121.599998,123.000000,123.000000,45300
2019-07-29,120.300003,120.300003,116.400002,118.300003,118.300003,35200
2019-07-30,118.000000,120.500000,117.000000,120.000000,120.000000,21800
2019-07-31,127.800003,134.899994,126.800003,132.000000,132.000000,53800
2019-08-01,139.000000,140.300003,123.500000,123.500000,123.500000,54600
2019-08-02,119.000000,120.300003,113.199997,120.099998,120.099998,76800
2019-08-05,109.699997,116.699997,109.300003,113.599998,113.599998,57900
2019-08-06,115.599998,119.199997,115.000000,116.000000,116.000000,23700
2019-08-07,117.400002,118.900002,113.000000,114.000000,114.000000,26000
2019-08-08,117.099998,121.300003,115.400002,118.000000,118.000000,31000
2019-08-09,117.000000,120.199997,116.599998,117.400002,117.400002,23600
2019-08-12,120.000000,120.000000,114.599998,116.300003,116.300003,19400
2019-08-13,119.400002,122.199997,116.800003,119.900002,119.900002,17300
2019-08-14,119.300003,120.500000,116.900002,120.000000,120.000000,17400
2019-08-15,121.000000,131.000000,120.000000,126.199997,126.199997,39000
2019-08-16,123.800003,124.500000,120.699997,123.900002,123.900002,20400
2019-08-19,118.699997,124.599998,118.500000,122.900002,122.900002,32100
2019-08-20,124.000000,125.000000,121.800003,124.400002,124.400002,10000
2019-08-21,122.500000,122.699997,118.800003,120.300003,120.300003,26000
2019-08-22,120.300003,122.000000,117.300003,118.099998,118.099998,45000
2019-08-23,115.699997,118.699997,115.300003,117.599998,117.599998,30400
2019-08-26,123.400002,125.599998,122.000000,124.599998,124.599998,34000
2019-08-27,119.800003,122.500000,119.800003,121.199997,121.199997,18100
2019-08-28,126.699997,128.899994,123.800003,124.900002,124.900002,21800
2019-08-29,128.600006,132.500000,126.699997,130.399994,130.399994,32800
2019-08-30,128.500000,131.199997,127.599998,128.600006,128.600006,10700
2019-09-03,136.000000,137.699997,134.800003,136.399994,136.399994,28900
2019-09-04,141.100006,148.399994,138.899994,147.000000,147.000000,33700
2019-09-05,146.899994,150.399994,142.600006,148.100006,148.100006,33200
2019-09-06,147.000000,155.699997,146.800003,153.899994,153.899994,25600
2019-09-09,159.199997,165.699997,159.199997,165.500000,165.500000,30400
2019-09-10,166.800003,167.699997,162.600006,163.899994,163.899994,31500
2019-09-11,159.600006,164.500000,158.699997,159.300003,159.300003,28800
2019-09-12,158.000000,162.800003,156.199997,161.399994,161.399994,17100
2019-09-13,162.800003,170.199997,159.600006,168.500000,168.500000,30200
2019-09-16,173.300003,178.000000,171.399994,176.699997,176.699997,33000
2019-09-17,173.300003,177.300003,171.899994,172.500000,172.500000,15100
2019-09-18,171.399994,171.699997,164.699997,168.300003,168.300003,17400
2019-09-19,164.100006,164.199997,156.100006,158.199997,158.199997,18900
2019-09-20,159.899994,159.899994,152.300003,155.800003,155.800003,27400
2019-09-23,152.399994,156.699997,150.800003,155.500000,155.500000,22100
2019-09-24,157.500000,157.500000,150.500000,151.100006,151.100006,15600
2019-09-25,146.100006,152.000000,145.300003,150.500000,150.500000,10600
2019-09-26,148.000000,148.399994,138.100006,142.199997,142.199997,24800
2019-09-27,134.899994,139.500000,134.800003,136.600006,136.600006,15700
2019-09-30,130.100006,132.399994,128.199997,128.699997,128.699997,27500
2019-10-01,125.000000,126.400002,122.000000,125.000000,125.000000,48800
2019-10-02,124.199997,125.099998,119.599998,121.300003,121.300003,41700
2019-10-03,119.699997,130.600006,116.500000,129.300003,129.300003,78900
2019-10-04,124.800003,135.800003,124.000000,130.699997,130.699997,60900
2019-10-07,126.599998,129.699997,124.599998,125.800003,125.800003,37500
2019-10-08,123.199997,124.800003,121.900002,124.300003,124.300003,31000
2019-10-09,122.800003,125.000000,118.199997,118.599998,118.599998,53700
2019-10-10,118.900002,120.699997,115.699997,115.800003,115.800003,66700
2019-10-11,116.000000,120.699997,114.000000,119.800003,119.800003,47900
2019-10-14,124.400002,124.400002,119.599998,122.900002,122.900002,40900
2019-10-15,123.000000,125.400002,121.900002,125.400002,125.400002,45200
2019-10-16,127.400002,127.500000,120.099998,120.699997,120.699997,45400
2019-10-17,123.099998,125.699997,121.099998,124.000000,124.000000,48300
2019-10-18,122.500000,126.199997,121.400002,126.099998,126.099998,29900
2019-10-21,118.000000,118.900002,115.699997,118.800003,118.800003,57300
2019-10-22,118.900002,120.000000,117.400002,117.900002,117.900002,34800
2019-10-23,117.000000,117.000000,113.699997,114.800003,114.800003,507500
2019-10-24,116.400002,118.300003,113.300003,118.099998,118.099998,603300
2019-10-25,117.000000,118.400002,116.000000,117.400002,117.400002,363400
2019-10-28,124.400002,127.500000,121.500000,126.000000,126.000000,940600
2019-10-29,133.199997,137.600006,130.300003,130.699997,130.699997,1317500
2019-10-30,139.199997,139.699997,135.399994,137.600006,137.600006,590200
2019-10-31,139.399994,139.699997,130.000000,132.899994,132.899994,868600
2019-11-01,129.699997,140.100006,129.300003,138.300003,138.300003,612300
2019-11-04,149.000000,150.699997,146.699997,148.800003,148.800003,567400
2019-11-05,154.300003,156.100006,150.399994,154.399994,154.399994,596700
2019-11-06,154.500000,156.000000,149.300003,150.399994,150.399994,450700
2019-11-07,146.899994,154.100006,141.800003,146.800003,146.800003,822300
2019-11-08,147.800003,147.800003,143.300003,146.100006,146.100006,285200
2019-11-11,133.800003,134.300003,129.600006,131.699997,131.699997,723300
2019-11-12,133.199997,133.199997,128.800003,130.399994,130.399994,259400
2019-11-13,127.300003,134.500000,125.099998,134.000000,134.000000,578700
2019-11-14,132.100006,135.000000,129.399994,130.500000,130.500000,340600
2019-11-15,130.600006,137.100006,128.699997,132.800003,132.800003,335800
2019-11-18,125.400002,127.500000,120.599998,121.099998,121.099998,487400
2019-11-19,118.199997,119.599998,116.599998,117.000000,117.000000,417500
2019-11-20,119.400002,121.900002,118.400002,120.500000,120.500000,215700
2019-11-21,119.300003,122.800003,116.900002,122.300003,122.300003,409800
2019-11-22,125.500000,130.500000,125.400002,128.699997,128.699997,693700
2019-11-25,119.099998,119.599998,116.500000,117.300003,117.300003,912200
2019-11-26,112.000000,113.000000,109.800003,112.800003,112.800003,814200
2019-11-27,111.300003,112.699997,108.800003,109.800003,109.800003,533700
2019-11-29,99.400002,99.400002,93.800003,94.300003,94.300003,985300
2019-12-02,94.099998,95.599998,91.300003,95.300003,95.300003,508200
2019-12-03,101.099998,108.800003,100.300003,103.500000,103.500000,817900
2019-12-04,99.500000,102.000000,97.300003,101.099998,101.099998,384900
2019-12-05,102.900002,105.000000,100.400002,101.300003,101.300003,303500
2019-12-06,100.900002,101.400002,94.000000,95.599998,95.599998,465300
2019-12-09,86.000000,88.199997,84.300003,88.199997,88.199997,1007400
2019-12-10,87.900002,90.400002,86.699997,89.099998,89.099998,365400
2019-12-11,90.300003,91.199997,87.300003,87.500000,87.500000,261000
2019-12-12,89.900002,94.800003,88.699997,93.500000,93.500000,365000
2019-12-13,90.000000,91.800003,88.900002,90.199997,90.199997,226500
2019-12-16,93.500000,94.400002,92.599998,93.000000,93.000000,272600
2019-12-17,90.699997,92.300003,89.699997,91.300003,91.300003,309200
2019-12-18,88.699997,89.000000,87.400002,88.699997,88.699997,332100
2019-12-19,86.199997,89.500000,86.199997,89.000000,89.000000,545500
2019-12-20,91.599998,91.800003,89.400002,90.800003,90.800003,728500
2019-12-23,85.199997,85.900002,84.199997,85.199997,85.199997,899900
2019-12-24,83.300003,84.300003,82.199997,83.599998,83.599998,385800
2019-12-26,87.199997,88.599998,86.800003,87.000000,87.000000,567700
2019-12-27,83.900002,86.300003,81.900002,86.099998,86.099998,1094900
2019-12-30,85.400002,86.300003,83.800003,84.199997,84.199997,49000
2019-12-31,82.500000,84.599998,81.599998,83.400002,83.400002,61000
2020-01-02,81.599998,81.800003,78.599998,79.599998,79.599998,71100
2020-01-03,80.000000,81.900002,79.099998,79.599998,79.599998,57000
2020-01-06,82.400002,82.900002,80.500000,82.800003,82.800003,86700
2020-01-07,81.599998,84.400002,81.599998,82.900002,82.900002,62100
2020-01-08,82.300003,82.800003,79.599998,82.500000,82.500000,53900
2020-01-09,80.900002,83.400002,79.000000,82.699997,82.699997,46300
2020-01-10,84.599998,85.900002,83.900002,84.800003,84.800003,50800
2020-01-13,82.900002,84.400002,81.199997,84.000000,84.000000,65900
2020-01-14,87.000000,87.400002,82.800003,82.900002,82.900002,64400
2020-01-15,78.800003,79.500000,78.000000,78.500000,78.500000,91000
2020-01-16,78.500000,81.099998,74.800003,75.400002,75.400002,109000
2020-01-17,72.500000,72.599998,70.500000,70.699997,70.699997,125400
2020-01-21,66.300003,67.099998,62.000000,64.599998,64.599998,169700
2020-01-22,65.199997,66.599998,64.400002,65.500000,65.500000,43600
2020-01-23,66.900002,68.300003,64.599998,65.800003,65.800003,71700
2020-01-24,63.400002,63.500000,62.000000,62.700001,62.700001,47000
2020-01-27,66.500000,66.599998,62.299999,62.799999,62.799999,54100
2020-01-28,65.099998,66.400002,64.500000,65.099998,65.099998,93400
2020-01-29,63.000000,63.299999,61.799999,63.000000,63.000000,36000
2020-01-30,60.500000,62.299999,58.900002,60.000000,60.000000,89300
2020-01-31,60.700001,61.500000,60.099998,60.500000,60.500000,23300
2020-02-03,61.000000,61.000000,58.900002,59.200001,59.200001,33100
2020-02-04,60.299999,63.500000,60.000000,63.000000,63.000000,51300
2020-02-05,59.799999,62.599998,59.500000,62.599998,62.599998,42800
2020-02-06,61.000000,64.800003,60.599998,62.099998,62.099998,66600
2020-02-07,63.799999,64.300003,61.099998,61.200001,61.200001,29800
2020-02-10,57.000000,57.700001,55.400002,55.900002,55.900002,87800
2020-02-11,56.099998,57.400002,55.400002,56.900002,56.900002,25000
2020-02-12,59.200001,60.599998,58.599998,60.099998,60.099998,47200
2020-02-13,60.400002,60.900002,58.700001,58.900002,58.900002,29300
2020-02-14,59.200001,59.500000,58.400002,58.400002,58.400002,14300
2020-02-18,63.799999,64.699997,62.700001,63.599998,63.599998,71200
2020-02-19,64.199997,65.800003,63.599998,65.099998,65.099998,32300
2020-02-20,63.500000,68.199997,62.000000,62.000000,62.000000,59000
2020-02-21,60.700001,62.400002,60.500000,61.400002,61.400002,43300
2020-02-24,58.799999,59.200001,57.099998,58.000000,58.000000,112400
2020-02-25,58.900002,59.200001,57.099998,57.599998,57.599998,26400
2020-02-26,59.000000,59.400002,55.900002,55.900002,55.900002,25100
2020-02-27,51.599998,52.299999,50.000000,51.299999,51.299999,636000
2020-02-28,49.400002,50.500000,47.700001,48.299999,48.299999,40100
2020-03-02,50.799999,52.000000,50.000000,51.299999,51.299999,28200
2020-03-03,54.000000,56.099998,53.000000,54.000000,54.000000,51100
2020-03-04,55.900002,56.400002,53.900002,56.000000,56.000000,21000
2020-03-05,55.000000,55.200001,51.799999,51.900002,51.900002,27500
